site_id,site_number,name,habitat_type,plant_id,cage,water,taxon_id,taxon_name,order,suborder,superfamily,family,subfamily,genus,species,guild,comment,dry_mass,indiv_count,sum_biomass
CS,6,Community Services Building,Remnant,60,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
CS,6,Community Services Building,Remnant,5,0,HIGH,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
CS,6,Community Services Building,Remnant,28,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
CS,6,Community Services Building,Remnant,31,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
CS,6,Community Services Building,Remnant,47,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
CS,6,Community Services Building,Remnant,1,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,3,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,4,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,6,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,8,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,9,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,12,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,13,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,14,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,15,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,17,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,18,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,19,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,20,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,21,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,22,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,23,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,24,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,25,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,26,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,29,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,1,
CS,6,Community Services Building,Remnant,30,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,1,
CS,6,Community Services Building,Remnant,33,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,34,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,35,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,38,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,39,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,40,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,41,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,42,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,44,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,45,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,46,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,48,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,49,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,52,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,53,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,55,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,57,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,58,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,59,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
CS,6,Community Services Building,Remnant,51,1,MEDIUM,232,Missing,na,na,na,na,na,na,na,na,na,na,,
ME,10,Meyer Elementary,Urban,14,1,LOW,140,Miridae #4,Hemiptera,Heteroptera,na,Miridae,Orthotylinae,Ceratocapsus,na,H,na,8.48889,1,8.48
ME,10,Meyer Elementary,Urban,29,0,HIGH,153,Nabidae #1,Hemiptera,Heteroptera,na,Nabidae,na,Nabis,na,C,na,1026.83202,1,1026.83
ME,10,Meyer Elementary,Urban,59,1,LOW,153,Nabidae #1,Hemiptera,Heteroptera,na,Nabidae,na,Nabis,na,C,na,1026.83202,1,1026.83
ME,10,Meyer Elementary,Urban,1,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,3,325.68
ME,10,Meyer Elementary,Urban,2,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,3,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,3,325.68
ME,10,Meyer Elementary,Urban,4,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,4,434.25
ME,10,Meyer Elementary,Urban,6,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,8,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,11,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,12,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,13,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,3,325.68
ME,10,Meyer Elementary,Urban,14,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,10,1085.63
ME,10,Meyer Elementary,Urban,17,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,19,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,5,542.81
ME,10,Meyer Elementary,Urban,22,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,8,868.5
ME,10,Meyer Elementary,Urban,23,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,25,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,27,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,28,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,3,325.68
ME,10,Meyer Elementary,Urban,29,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,13,1411.31
ME,10,Meyer Elementary,Urban,30,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,7,759.94
ME,10,Meyer Elementary,Urban,31,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,8,868.5
ME,10,Meyer Elementary,Urban,32,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,34,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,35,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,38,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,13,1411.31
ME,10,Meyer Elementary,Urban,40,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,7,759.94
ME,10,Meyer Elementary,Urban,41,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,42,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,45,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,48,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,49,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,53,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,57,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,58,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,5,542.81
ME,10,Meyer Elementary,Urban,59,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,12,1302.75
ME,10,Meyer Elementary,Urban,60,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,29,0,HIGH,184,Rhopalidae #5,Hemiptera,Heteroptera,na,Rhopalidae,na,Arhyssus,na,H,na,145.59478,1,145.59
ME,10,Meyer Elementary,Urban,5,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,7,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,9,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,10,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,15,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,16,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,18,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,20,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,21,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,24,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,26,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,33,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,36,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,37,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,39,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,43,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,44,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,46,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,47,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,50,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,51,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,52,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,54,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,55,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
ME,10,Meyer Elementary,Urban,56,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,29,1,HIGH,13,Araneidae,Araneae,Araneomorphae,Araneoidea,Araneidae,na,na,na,C,na,3.80838,2,7.61
WT,9,White Tank Mountain Regional Park,Desert,51,0,HIGH,22,Bruchidae #3,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,Sennius ,na,H,na,12.39782,1,12.39
WT,9,White Tank Mountain Regional Park,Desert,38,0,HIGH,25,Ceratopogonidae,Diptera,Nematocera,Chironomoidea,Ceratopogonidae,na,na,na,O,na,2.1231,1,2.12
WT,9,White Tank Mountain Regional Park,Desert,9,0,MEDIUM,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,na,H,na,8.30945,1,8.3
WT,9,White Tank Mountain Regional Park,Desert,36,1,LOW,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,na,H,na,8.30945,1,8.3
WT,9,White Tank Mountain Regional Park,Desert,50,1,MEDIUM,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,na,H,na,8.44514,1,8.44
WT,9,White Tank Mountain Regional Park,Desert,8,1,HIGH,46,Cicadellidae #2,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Aceratagallia ,na,H,na,11.90149,1,11.9
WT,9,White Tank Mountain Regional Park,Desert,48,1,HIGH,46,Cicadellidae #2,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Aceratagallia ,na,H,na,11.90149,1,11.9
WT,9,White Tank Mountain Regional Park,Desert,8,1,HIGH,84,Dictynidae,Araneae,Araneomorphae,Dictynoidea,Dictynidae,na,Dictyna,na,C,na,20.41618,1,20.41
WT,9,White Tank Mountain Regional Park,Desert,9,0,MEDIUM,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,na,P,na,2.53681,1,2.53
WT,9,White Tank Mountain Regional Park,Desert,25,0,LOW,112,Ichneumonidae,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,na,na,na,P,na,53.60464,1,53.6
WT,9,White Tank Mountain Regional Park,Desert,56,1,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,1,52.05
WT,9,White Tank Mountain Regional Park,Desert,4,1,MEDIUM,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
WT,9,White Tank Mountain Regional Park,Desert,11,1,LOW,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
WT,9,White Tank Mountain Regional Park,Desert,13,0,HIGH,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
WT,9,White Tank Mountain Regional Park,Desert,23,0,LOW,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
WT,9,White Tank Mountain Regional Park,Desert,5,1,HIGH,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,na,6.24103,1,6.24
WT,9,White Tank Mountain Regional Park,Desert,25,0,LOW,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,na,6.24103,1,6.24
WT,9,White Tank Mountain Regional Park,Desert,50,1,MEDIUM,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,na,6.24103,1,6.24
WT,9,White Tank Mountain Regional Park,Desert,38,0,HIGH,160,Pentatomidae #1,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,na,Thyanta accerra,na,H,na,252.76037,1,252.76
WT,9,White Tank Mountain Regional Park,Desert,53,0,HIGH,167,Psyllidae,Hemiptera,Sternorrhyncha,Psylloidea,Psyllidae,na,na,na,H,na,3.80926,1,3.8
WT,9,White Tank Mountain Regional Park,Desert,49,0,HIGH,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
WT,9,White Tank Mountain Regional Park,Desert,8,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
WT,9,White Tank Mountain Regional Park,Desert,9,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
WT,9,White Tank Mountain Regional Park,Desert,17,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
WT,9,White Tank Mountain Regional Park,Desert,37,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
WT,9,White Tank Mountain Regional Park,Desert,38,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,4,434.25
WT,9,White Tank Mountain Regional Park,Desert,44,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
WT,9,White Tank Mountain Regional Park,Desert,35,0,LOW,185,Salticidae,Araneae,na,Salticoidea,Salticidae,na,na,na,C,na,6.56981,1,6.56
WT,9,White Tank Mountain Regional Park,Desert,31,0,LOW,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
WT,9,White Tank Mountain Regional Park,Desert,1,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,2,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,3,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,6,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,7,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,10,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,12,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,14,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,15,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,16,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,18,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,19,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,20,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,21,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,22,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,24,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,26,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,27,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,28,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,30,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,32,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,33,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,34,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,39,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,40,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,41,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,42,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,43,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,45,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,46,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,47,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,52,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,54,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,55,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,57,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,58,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,59,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
WT,9,White Tank Mountain Regional Park,Desert,60,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
ES,8,Estrella Mountain Regional Park,Desert,56,1,LOW,2,Acrididae I,Orthoptera,na,Acridoidea,Acrididae,na,na,na,H,immature,125.14234,1,125.14
ES,8,Estrella Mountain Regional Park,Desert,29,0,HIGH,14,Araneidae #2,Araneae,Araneomorphae,Araneoidea,Araneidae,na,Metepeira,na,C,na,77.70989,1,77.7
ES,8,Estrella Mountain Regional Park,Desert,22,0,LOW,17,Bethylidae,Hymenoptera,na,Chrysidoidea,Bethylidae,na,na,na,P,na,16.67081,1,16.67
ES,8,Estrella Mountain Regional Park,Desert,41,1,LOW,17,Bethylidae,Hymenoptera,na,Chrysidoidea,Bethylidae,na,na,na,P,na,16.67081,1,16.67
ES,8,Estrella Mountain Regional Park,Desert,17,0,MEDIUM,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,na,H,na,8.30945,1,8.3
ES,8,Estrella Mountain Regional Park,Desert,23,0,HIGH,46,Cicadellidae #2,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Aceratagallia ,na,H,na,11.90149,1,11.9
ES,8,Estrella Mountain Regional Park,Desert,28,1,MEDIUM,46,Cicadellidae #2,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Aceratagallia ,na,H,na,11.90149,1,11.9
ES,8,Estrella Mountain Regional Park,Desert,6,0,LOW,50,Cicadellidae #6,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Euscelis ,na,H,na,9.66949,1,9.66
ES,8,Estrella Mountain Regional Park,Desert,17,0,MEDIUM,50,Cicadellidae #6,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Euscelis ,na,H,na,9.66949,1,9.66
ES,8,Estrella Mountain Regional Park,Desert,22,0,LOW,50,Cicadellidae #6,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Euscelis ,na,H,na,9.66949,2,19.33
ES,8,Estrella Mountain Regional Park,Desert,26,1,LOW,50,Cicadellidae #6,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Euscelis ,na,H,na,9.66949,1,9.66
ES,8,Estrella Mountain Regional Park,Desert,48,0,LOW,50,Cicadellidae #6,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Euscelis ,na,H,na,9.66949,1,9.66
