site_id,site_number,name,habitat_type,plant_id,treatment_id,cage,water,month,month_number,taxon_id,taxon_name,order,suborder,super_family,family,subfamily,genus,guild,comment,dry_mass,indiv_count
EX,3,Excelencia School,Urban,45,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,46,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,47,R,1,LOW,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,2
EX,3,Excelencia School,Urban,48,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,49,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,50,Y,1,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
EX,3,Excelencia School,Urban,50,Y,1,HIGH,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,3
EX,3,Excelencia School,Urban,51,R,1,LOW,December,1,47,Cicadellidae #3,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Alconeura,h,na,6.85177,1
EX,3,Excelencia School,Urban,52,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
EX,3,Excelencia School,Urban,52,G,0,MEDIUM,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,1
EX,3,Excelencia School,Urban,53,Y,1,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
EX,3,Excelencia School,Urban,54,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,55,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,56,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,57,Y,1,HIGH,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,1
EX,3,Excelencia School,Urban,58,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
EX,3,Excelencia School,Urban,58,G,0,MEDIUM,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,3
EX,3,Excelencia School,Urban,59,G,0,MEDIUM,December,1,56,Cicadellidae #12,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Scaphytopius ,h,na,33.0167,1
EX,3,Excelencia School,Urban,59,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,3
EX,3,Excelencia School,Urban,59,G,0,MEDIUM,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,1
EX,3,Excelencia School,Urban,60,R,1,LOW,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,1,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,2,P,0,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ES,8,Estrella Mountain Regional Park,Desert,2,P,0,HIGH,December,1,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,5,O,0,LOW,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ES,8,Estrella Mountain Regional Park,Desert,5,O,0,LOW,December,1,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,4
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,December,1,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,December,1,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,1
ES,8,Estrella Mountain Regional Park,Desert,7,B,1,MEDIUM,December,1,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
ES,8,Estrella Mountain Regional Park,Desert,8,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,3
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,December,1,268,Coccinellidae #7,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Microweisea,p,na,1.63527,3
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,December,1,268,Coccinellidae #7,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Microweisea,p,na,1.63527,1
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,December,1,133,Membracidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Membracidae,na,Ceresini,h,na,78.50471,1
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,December,1,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,2
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,3
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,1
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,4
ES,8,Estrella Mountain Regional Park,Desert,18,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,19,B,1,MEDIUM,December,1,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
ES,8,Estrella Mountain Regional Park,Desert,19,B,1,MEDIUM,December,1,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
ES,8,Estrella Mountain Regional Park,Desert,20,Y,1,HIGH,December,1,153,Nabidae #1,Hemiptera,Heteroptera,na,Nabidae,na,Nabis,p,na,1026.83202,1
ES,8,Estrella Mountain Regional Park,Desert,21,G,0,MEDIUM,December,1,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
ES,8,Estrella Mountain Regional Park,Desert,22,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,23,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,24,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,24,G,0,MEDIUM,December,1,238,Heleomyzidae,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,na,na,omni,na,43.05904,1
ES,8,Estrella Mountain Regional Park,Desert,25,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,26,R,1,LOW,December,1,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,1
ES,8,Estrella Mountain Regional Park,Desert,27,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,28,B,1,MEDIUM,December,1,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,2
ES,8,Estrella Mountain Regional Park,Desert,28,B,1,MEDIUM,December,1,268,Coccinellidae #7,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Microweisea,p,na,1.63527,1
ES,8,Estrella Mountain Regional Park,Desert,29,P,0,HIGH,December,1,79,Curculionidae #1,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,na,h,na,45.16386,1
ES,8,Estrella Mountain Regional Park,Desert,29,P,0,HIGH,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,1
ES,8,Estrella Mountain Regional Park,Desert,29,P,0,HIGH,December,1,238,Heleomyzidae,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,na,na,omni,na,43.05904,1
ES,8,Estrella Mountain Regional Park,Desert,30,R,1,LOW,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,31,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,32,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,33,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,34,Y,1,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,3
ES,8,Estrella Mountain Regional Park,Desert,34,Y,1,HIGH,December,1,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
ES,8,Estrella Mountain Regional Park,Desert,35,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,36,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,37,B,1,MEDIUM,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,1
ES,8,Estrella Mountain Regional Park,Desert,37,B,1,MEDIUM,December,1,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
ES,8,Estrella Mountain Regional Park,Desert,38,O,0,LOW,December,1,13,Araneidae,Araneae,Araneomorphae,Araneoidea,Araneidae,na,na,p,na,3.80838,1
ES,8,Estrella Mountain Regional Park,Desert,38,O,0,LOW,December,1,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,h,immature,5.11867,1
ES,8,Estrella Mountain Regional Park,Desert,38,O,0,LOW,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,39,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,40,P,0,HIGH,December,1,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,1
ES,8,Estrella Mountain Regional Park,Desert,41,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,42,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,43,O,0,LOW,December,1,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,43,O,0,LOW,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,1
ES,8,Estrella Mountain Regional Park,Desert,44,O,0,LOW,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,45,P,0,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ES,8,Estrella Mountain Regional Park,Desert,46,R,1,LOW,December,1,17,Bethylidae,Hymenoptera,na,Chrysidoidea,Bethylidae,na,na,para,na,16.67081,1
ES,8,Estrella Mountain Regional Park,Desert,46,R,1,LOW,December,1,185,Salticidae,Araneae,na,Salticoidea,Salticidae,na,na,p,na,6.56981,1
ES,8,Estrella Mountain Regional Park,Desert,47,P,0,HIGH,December,1,88,Encyrtidae,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,na,na,para,na,2.32481,1
ES,8,Estrella Mountain Regional Park,Desert,47,P,0,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,48,O,0,LOW,December,1,133,Membracidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Membracidae,na,Ceresini,h,na,78.50471,1
ES,8,Estrella Mountain Regional Park,Desert,49,G,0,MEDIUM,December,1,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,h,na,108.56303,1
ES,8,Estrella Mountain Regional Park,Desert,50,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,51,G,0,MEDIUM,December,1,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
ES,8,Estrella Mountain Regional Park,Desert,51,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,2
ES,8,Estrella Mountain Regional Park,Desert,51,G,0,MEDIUM,December,1,270,Pentatomidae #5,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,na,Pitedia,h,na,582.34101,1
ES,8,Estrella Mountain Regional Park,Desert,52,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,53,G,0,MEDIUM,December,1,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,53,G,0,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ES,8,Estrella Mountain Regional Park,Desert,54,R,1,LOW,December,1,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
ES,8,Estrella Mountain Regional Park,Desert,54,R,1,LOW,December,1,253,Megaspilidae,Hymenoptera,Apocrita,Ceraphronoidea,Megaspilidae,na,na,para,na,7.68243,1
ES,8,Estrella Mountain Regional Park,Desert,55,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,56,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,57,P,0,HIGH,December,1,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
ES,8,Estrella Mountain Regional Park,Desert,57,P,0,HIGH,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,2
ES,8,Estrella Mountain Regional Park,Desert,57,P,0,HIGH,December,1,102,Formicidae #8a,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius mccooki,omni,na,10.58145,1
ES,8,Estrella Mountain Regional Park,Desert,57,P,0,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,3
ES,8,Estrella Mountain Regional Park,Desert,58,B,1,MEDIUM,December,1,101,Formicidae #7,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Dorymyrmex insanus ,omni,na,8.13405,1
ES,8,Estrella Mountain Regional Park,Desert,58,B,1,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,4
ES,8,Estrella Mountain Regional Park,Desert,59,O,0,LOW,December,1,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,h,na,75.13398,1
ES,8,Estrella Mountain Regional Park,Desert,59,O,0,LOW,December,1,102,Formicidae #8a,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius mccooki,omni,na,10.58145,1
ES,8,Estrella Mountain Regional Park,Desert,60,Y,1,HIGH,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
SG,1,Stan's Compound Garden,Urban,1,P,0,HIGH,December,1,53,Cicadellidae #9,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Homalodisca lacerata,h,na,242.96074,1
SG,1,Stan's Compound Garden,Urban,2,O,0,LOW,December,1,175,Reduviidae I,Hemiptera,Heteroptera,Cimicomorpha,Reduviidae,na,na,p,immature,1027.04101,1
SG,1,Stan's Compound Garden,Urban,3,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,4,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,5,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,6,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,7,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,8,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,9,P,0,HIGH,December,1,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,1
SG,1,Stan's Compound Garden,Urban,9,P,0,HIGH,December,1,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
SG,1,Stan's Compound Garden,Urban,10,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,11,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,12,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,13,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,14,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,15,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,16,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,17,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,18,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,19,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,20,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,21,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,22,R,1,LOW,December,1,271,Cicadellidae #26,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,h,na,29.31103,1
SG,1,Stan's Compound Garden,Urban,23,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,24,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,25,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,26,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,27,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,28,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,29,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,30,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,31,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,32,B,1,MEDIUM,December,1,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
SG,1,Stan's Compound Garden,Urban,33,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,34,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,35,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,36,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,37,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,38,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,39,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,40,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,41,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,42,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,43,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,44,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,45,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,46,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,47,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,48,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,49,Y,1,HIGH,December,1,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
SG,1,Stan's Compound Garden,Urban,50,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,51,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,52,G,0,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,53,B,1,MEDIUM,December,1,1,Acari,Acari,na,na,na,na,na,omni,na,109.56654,1
SG,1,Stan's Compound Garden,Urban,54,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,55,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,56,O,0,LOW,December,1,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,5
SG,1,Stan's Compound Garden,Urban,56,O,0,LOW,December,1,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
SG,1,Stan's Compound Garden,Urban,57,B,1,MEDIUM,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,58,P,0,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,59,Y,1,HIGH,December,1,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,60,O,0,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
WT,9,White Tank Mountain Regional Park,Desert,1,R,1,LOW,December,1,227,None,na,na,na,na,na,na,na,na,na,0
